t,s	E,V	I(E),mA
888.60	-0.81901	-3.8810e+00
888.80	-0.81992	-3.9242e+00
889.00	-0.82109	-3.9992e+00
889.20	-0.82213	-4.0392e+00
889.40	-0.82304	-4.1288e+00
889.60	-0.82421	-4.2118e+00
889.80	-0.82525	-4.2702e+00
890.00	-0.82641	-4.3287e+00
890.20	-0.82745	-4.4205e+00
890.40	-0.82862	-4.4852e+00
890.60	-0.82953	-4.5253e+00
890.80	-0.83057	-4.5793e+00
891.00	-0.83148	-4.6354e+00
891.20	-0.83252	-4.7051e+00
891.40	-0.83356	-4.7657e+00
891.60	-0.83460	-4.8211e+00
891.80	-0.83551	-4.8729e+00
892.00	-0.83655	-4.9282e+00
892.20	-0.83746	-4.9948e+00
892.40	-0.83863	-5.0728e+00
892.60	-0.83953	-5.1022e+00
892.80	-0.84057	-5.2037e+00
893.00	-0.84161	-5.2727e+00
893.20	-0.84265	-5.3230e+00
893.40	-0.84356	-5.4053e+00
893.60	-0.84460	-5.4571e+00
893.80	-0.84564	-5.5222e+00
894.00	-0.84668	-5.5657e+00
894.60	-0.84980	-5.8405e+00
894.80	-0.85071	-5.9083e+00
895.00	-0.85149	-5.9591e+00
895.20	-0.85252	-6.0287e+00
895.40	-0.85343	-6.0720e+00
895.60	-0.85447	-6.1755e+00
895.80	-0.85538	-6.2659e+00
896.00	-0.85642	-6.3619e+00
896.20	-0.85746	-6.4277e+00
896.40	-0.85837	-6.5011e+00
896.60	-0.85928	-6.6066e+00
896.80	-0.86019	-6.6875e+00
897.00	-0.86110	-6.7590e+00
897.20	-0.86201	-6.8324e+00
897.40	-0.86305	-6.9077e+00
897.60	-0.86409	-6.9962e+00
897.80	-0.86499	-7.1298e+00
898.00	-0.86603	-7.2314e+00
898.20	-0.86694	-7.2898e+00
898.40	-0.86811	-7.3463e+00
898.60	-0.86915	-7.4385e+00
898.80	-0.87019	-7.5307e+00
899.00	-0.87123	-7.6512e+00
899.20	-0.87214	-7.7095e+00
899.40	-0.87318	-7.7716e+00
899.60	-0.87422	-7.8338e+00
899.80	-0.87526	-7.9184e+00
900.00	-0.87617	-8.0163e+00
900.20	-0.87708	-8.0709e+00
900.40	-0.87811	-8.1537e+00
900.60	-0.87915	-8.2460e+00
900.80	-0.88019	-8.3118e+00
901.00	-0.88110	-8.4323e+00
901.20	-0.88227	-8.5528e+00
901.40	-0.88318	-8.6431e+00
901.60	-0.88422	-8.7146e+00
901.80	-0.88526	-8.8144e+00
902.00	-0.88630	-8.9235e+00
902.20	-0.88747	-9.0591e+00
902.40	-0.88838	-9.1513e+00
902.60	-0.88942	-9.2906e+00
902.80	-0.89058	-9.3979e+00
903.00	-0.89149	-9.4995e+00
903.20	-0.89266	-9.6633e+00
903.40	-0.89370	-9.7894e+00
903.60	-0.89487	-9.8722e+00
903.80	-0.89591	-9.9776e+00
904.00	-0.89708	-1.0070e+01
904.20	-0.89786	-1.0194e+01
904.40	-0.89877	-1.0299e+01
904.60	-0.89981	-1.0394e+01
904.80	-0.90085	-1.0454e+01
905.00	-0.90176	-1.0569e+01
905.20	-0.90279	-1.0704e+01
905.40	-0.90383	-1.0843e+01
905.60	-0.90474	-1.0926e+01
905.80	-0.90578	-1.1049e+01
906.00	-0.90682	-1.1171e+01
906.20	-0.90786	-1.1303e+01
906.40	-0.90877	-1.1470e+01
906.60	-0.90981	-1.1593e+01
906.80	-0.91085	-1.1721e+01
907.00	-0.91189	-1.1856e+01
907.20	-0.91293	-1.1967e+01
907.40	-0.91384	-1.2103e+01
907.60	-0.91488	-1.2248e+01
907.80	-0.91591	-1.2396e+01
908.00	-0.91695	-1.2472e+01
908.20	-0.91786	-1.2611e+01
908.40	-0.91877	-1.2756e+01
908.60	-0.91981	-1.2927e+01
908.80	-0.92072	-1.3034e+01
909.00	-0.92163	-1.3140e+01
909.20	-0.92267	-1.3285e+01
909.40	-0.92345	-1.3431e+01
909.60	-0.92423	-1.3597e+01
909.80	-0.92514	-1.3727e+01
910.00	-0.92592	-1.3844e+01
910.20	-0.92683	-1.3949e+01
910.40	-0.92761	-1.4113e+01
910.60	-0.92864	-1.4318e+01
910.80	-0.92955	-1.4542e+01
911.00	-0.93059	-1.4755e+01
911.20	-0.93163	-1.4941e+01
911.40	-0.93267	-1.5108e+01
911.60	-0.93371	-1.5302e+01
911.80	-0.93488	-1.5551e+01
912.00	-0.93592	-1.5735e+01
912.20	-0.93696	-1.5908e+01
912.40	-0.93787	-1.6123e+01
912.60	-0.93891	-1.6300e+01
912.80	-0.93995	-1.6545e+01
913.00	-0.94099	-1.6727e+01
913.20	-0.94189	-1.6951e+01
913.40	-0.94293	-1.7156e+01
913.60	-0.94397	-1.7335e+01
913.80	-0.94501	-1.7569e+01
914.00	-0.94618	-1.7821e+01
914.20	-0.94722	-1.8058e+01
914.40	-0.94813	-1.8278e+01
914.60	-0.94917	-1.8519e+01
914.80	-0.95021	-1.8743e+01
915.00	-0.95125	-1.9046e+01
915.20	-0.95229	-1.9291e+01
915.40	-0.95333	-1.9519e+01
915.60	-0.95436	-1.9771e+01
915.80	-0.95540	-2.0019e+01
916.00	-0.95644	-2.0335e+01
916.20	-0.95761	-2.0618e+01
916.40	-0.95878	-2.0876e+01
916.60	-0.95969	-2.1147e+01
916.80	-0.96073	-2.1401e+01
917.00	-0.96177	-2.1713e+01
917.20	-0.96268	-2.2009e+01
917.40	-0.96372	-2.2274e+01
917.60	-0.96476	-2.2541e+01
917.80	-0.96567	-2.2810e+01
918.00	-0.96671	-2.3089e+01
918.20	-0.96787	-2.3422e+01
918.40	-0.96891	-2.3742e+01
918.60	-0.96995	-2.4036e+01
918.80	-0.97086	-2.4333e+01
919.00	-0.97164	-2.4664e+01
919.20	-0.97268	-2.5013e+01
919.40	-0.97372	-2.5395e+01
919.60	-0.97476	-2.5700e+01
919.80	-0.97567	-2.6025e+01
920.00	-0.97671	-2.6375e+01
920.20	-0.97775	-2.6733e+01
920.40	-0.97879	-2.7147e+01
920.60	-0.97995	-2.7516e+01
920.80	-0.98086	-2.7909e+01
921.00	-0.98177	-2.8258e+01
921.20	-0.98268	-2.8677e+01
921.40	-0.98372	-2.9114e+01
921.60	-0.98489	-2.9537e+01
921.80	-0.98580	-2.9914e+01
922.00	-0.98684	-3.0322e+01
922.20	-0.98775	-3.0721e+01
922.40	-0.98853	-3.1167e+01
922.60	-0.98931	-3.1627e+01
922.80	-0.99022	-3.2037e+01
923.00	-0.99113	-3.2430e+01
923.20	-0.99204	-3.2837e+01
923.40	-0.99294	-3.3264e+01
923.60	-0.99398	-3.3720e+01
923.80	-0.99489	-3.4190e+01
924.00	-0.99593	-3.4593e+01
924.20	-0.99697	-3.5064e+01
924.40	-0.99801	-3.5508e+01
924.60	-0.99892	-3.5961e+01
924.80	-1.00009	-3.6419e+01
925.00	-1.00100	-3.6861e+01
925.20	-1.00204	-3.7260e+01
925.40	-1.00308	-3.7753e+01
925.60	-1.00412	-3.8256e+01
925.80	-1.00516	-3.8783e+01
926.00	-1.00619	-3.9257e+01
926.20	-1.00723	-3.9715e+01
926.40	-1.00827	-4.0170e+01
926.60	-1.00931	-4.0633e+01
926.80	-1.01035	-4.1121e+01
927.00	-1.01139	-4.1531e+01
927.20	-1.01243	-4.1971e+01
927.40	-1.01334	-4.2370e+01
927.60	-1.01438	-4.2743e+01
927.80	-1.01529	-4.3210e+01
928.00	-1.01633	-4.3633e+01
928.20	-1.01737	-4.4015e+01
928.40	-1.01841	-4.4396e+01
928.60	-1.01931	-4.4783e+01
928.80	-1.02035	-4.5235e+01
929.00	-1.02152	-4.5709e+01
929.20	-1.02256	-4.6093e+01
929.40	-1.02347	-4.6481e+01
929.60	-1.02451	-4.6884e+01
929.80	-1.02542	-4.7289e+01
930.00	-1.02659	-4.7740e+01
930.20	-1.02776	-4.8122e+01
930.40	-1.02867	-4.8480e+01
930.60	-1.02958	-4.8830e+01
930.80	-1.03049	-4.9152e+01
931.00	-1.03152	-4.9560e+01
931.20	-1.03256	-4.9914e+01
931.40	-1.03373	-5.0264e+01
931.60	-1.03464	-5.0616e+01
931.80	-1.03555	-5.0953e+01
932.00	-1.03646	-5.1318e+01
932.20	-1.03750	-5.1753e+01
932.40	-1.03854	-5.2145e+01
932.60	-1.03958	-5.2489e+01
932.80	-1.04062	-5.2828e+01
933.00	-1.04166	-5.3165e+01
933.20	-1.04257	-5.3539e+01
933.40	-1.04361	-5.3921e+01
933.60	-1.04464	-5.4290e+01
933.80	-1.04568	-5.4614e+01
934.00	-1.04672	-5.4974e+01
934.20	-1.04776	-5.5339e+01
934.40	-1.04880	-5.5721e+01
934.60	-1.04984	-5.6073e+01
934.80	-1.05088	-5.6417e+01
935.40	-1.05374	-5.9308e+01
935.60	-1.05452	-5.9638e+01
935.80	-1.05543	-5.9968e+01
936.00	-1.05647	-6.0299e+01
936.20	-1.05737	-6.0609e+01
936.40	-1.05828	-6.0940e+01
936.60	-1.05919	-6.1251e+01
936.80	-1.06023	-6.1600e+01
937.00	-1.06127	-6.1892e+01
937.20	-1.06231	-6.2222e+01
937.40	-1.06335	-6.2552e+01
937.60	-1.06439	-6.2941e+01
937.80	-1.06543	-6.3290e+01
938.00	-1.06647	-6.3582e+01
938.20	-1.06751	-6.3912e+01
938.40	-1.06855	-6.4223e+01
938.60	-1.06946	-6.4611e+01
938.80	-1.07049	-6.4903e+01
939.00	-1.07140	-6.5233e+01
939.20	-1.07244	-6.5544e+01
939.40	-1.07348	-6.5835e+01
939.60	-1.07439	-6.6185e+01
939.80	-1.07556	-6.6496e+01
940.00	-1.07647	-6.6806e+01
940.20	-1.07751	-6.7098e+01
940.40	-1.07842	-6.7389e+01
940.60	-1.07946	-6.7681e+01
940.80	-1.08024	-6.8050e+01
941.00	-1.08141	-6.8380e+01
941.20	-1.08245	-6.8632e+01
941.40	-1.08335	-6.8904e+01
941.60	-1.08439	-6.9235e+01
941.80	-1.08543	-6.9623e+01
942.00	-1.08647	-7.0012e+01
942.20	-1.08751	-7.0342e+01
942.40	-1.08855	-7.0672e+01
942.60	-1.08959	-7.1002e+01
942.80	-1.09063	-7.1372e+01
943.00	-1.09154	-7.1741e+01
943.20	-1.09245	-7.2051e+01
943.40	-1.09362	-7.2459e+01
943.60	-1.09466	-7.2790e+01
943.80	-1.09556	-7.3139e+01
944.00	-1.09660	-7.3547e+01
944.20	-1.09764	-7.3916e+01
944.40	-1.09868	-7.4247e+01
944.60	-1.09959	-7.4616e+01
944.80	-1.10063	-7.5004e+01
945.00	-1.10167	-7.5412e+01
945.20	-1.10258	-7.5801e+01
945.40	-1.10362	-7.6150e+01
945.60	-1.10466	-7.6539e+01
945.80	-1.10570	-7.6889e+01
946.00	-1.10674	-7.7277e+01
946.20	-1.10778	-7.7685e+01
946.40	-1.10868	-7.8015e+01
946.60	-1.10972	-7.8384e+01
946.80	-1.11076	-7.8734e+01
947.00	-1.11167	-7.9161e+01
947.20	-1.11271	-7.9628e+01
947.40	-1.11375	-8.0055e+01
947.60	-1.11479	-8.0463e+01
947.80	-1.11570	-8.0832e+01
948.00	-1.11661	-8.1259e+01
948.20	-1.11752	-8.1726e+01
948.40	-1.11843	-8.2211e+01
948.60	-1.11934	-8.2658e+01
948.80	-1.12025	-8.3085e+01
949.00	-1.12102	-8.3513e+01
949.20	-1.12193	-8.4018e+01
949.40	-1.12297	-8.4504e+01
949.60	-1.12401	-8.4989e+01
949.80	-1.12505	-8.5436e+01
950.00	-1.12583	-8.5863e+01
950.20	-1.12687	-8.6368e+01
950.40	-1.12804	-8.6893e+01
950.60	-1.12908	-8.7340e+01
950.80	-1.12999	-8.7787e+01
951.00	-1.13103	-8.8253e+01
951.20	-1.13220	-8.8758e+01
951.40	-1.13311	-8.9321e+01
951.60	-1.13414	-8.9865e+01
951.80	-1.13518	-9.0429e+01
952.00	-1.13622	-9.0934e+01
952.20	-1.13713	-9.1497e+01
952.40	-1.13830	-9.2002e+01
952.60	-1.13921	-9.2604e+01
952.80	-1.14025	-9.3148e+01
953.00	-1.14129	-9.3731e+01
953.20	-1.14220	-9.4217e+01
953.40	-1.14311	-9.4741e+01
953.60	-1.14428	-9.5382e+01
953.80	-1.14519	-9.5946e+01
954.00	-1.14610	-9.6470e+01
954.20	-1.14726	-9.7014e+01
954.40	-1.14817	-9.7538e+01
954.60	-1.14921	-9.8102e+01
954.80	-1.15025	-9.8704e+01
955.00	-1.15142	-9.9306e+01
955.20	-1.15246	-9.9908e+01
955.40	-1.15324	-1.0049e+02
955.60	-1.15415	-1.0109e+02
955.80	-1.15519	-1.0173e+02
956.00	-1.15636	-1.0232e+02
956.20	-1.15740	-1.0294e+02
956.40	-1.15831	-1.0356e+02
956.60	-1.15935	-1.0418e+02
956.80	-1.16025	-1.0488e+02
957.00	-1.16155	-1.0554e+02
957.20	-1.16233	-1.0618e+02
957.40	-1.16324	-1.0679e+02
957.60	-1.16428	-1.0741e+02
957.80	-1.16532	-1.0811e+02
958.00	-1.16623	-1.0875e+02
958.20	-1.16740	-1.0950e+02
958.40	-1.16831	-1.1018e+02
958.60	-1.16922	-1.1086e+02
958.80	-1.17039	-1.1154e+02
959.00	-1.17143	-1.1232e+02
959.20	-1.17246	-1.1304e+02
959.40	-1.17350	-1.1376e+02
959.60	-1.17441	-1.1446e+02
959.80	-1.17545	-1.1512e+02
960.00	-1.17649	-1.1586e+02
960.20	-1.17740	-1.1652e+02
960.40	-1.17844	-1.1722e+02
960.60	-1.17948	-1.1790e+02
960.80	-1.18052	-1.1860e+02
961.00	-1.18143	-1.1933e+02
961.20	-1.18234	-1.2013e+02
961.40	-1.18338	-1.2087e+02
961.60	-1.18416	-1.2163e+02
961.80	-1.18506	-1.2242e+02
962.00	-1.18597	-1.2318e+02
962.20	-1.18688	-1.2398e+02
962.40	-1.18779	-1.2472e+02
962.60	-1.18870	-1.2545e+02
962.80	-1.19000	-1.2617e+02
963.00	-1.19117	-1.2685e+02
963.20	-1.19208	-1.2761e+02
963.40	-1.19312	-1.2843e+02
963.60	-1.19416	-1.2916e+02
963.80	-1.19520	-1.2992e+02
964.00	-1.19611	-1.3064e+02
964.20	-1.19715	-1.3142e+02
964.40	-1.19818	-1.3227e+02
964.60	-1.19922	-1.3305e+02
964.80	-1.20026	-1.3383e+02
965.00	-1.20039	-1.3311e+02
965.20	-1.19935	-1.3175e+02
			
965.40	-1.19831	-1.3056e+02
965.60	-1.19728	-1.2949e+02
965.80	-1.19624	-1.2848e+02
966.00	-1.19520	-1.2755e+02
966.20	-1.19429	-1.2670e+02
966.40	-1.19325	-1.2578e+02
966.60	-1.19221	-1.2489e+02
966.80	-1.19104	-1.2406e+02
967.00	-1.19013	-1.2322e+02
967.20	-1.18922	-1.2237e+02
967.40	-1.18818	-1.2149e+02
967.60	-1.18727	-1.2052e+02
967.80	-1.18610	-1.1970e+02
968.00	-1.18519	-1.1893e+02
968.20	-1.18442	-1.1813e+02
968.40	-1.18351	-1.1729e+02
968.60	-1.18273	-1.1648e+02
968.80	-1.18156	-1.1570e+02
969.00	-1.18078	-1.1500e+02
969.20	-1.17987	-1.1434e+02
969.40	-1.17883	-1.1360e+02
969.60	-1.17792	-1.1281e+02
969.80	-1.17688	-1.1201e+02
970.00	-1.17584	-1.1141e+02
970.20	-1.17493	-1.1071e+02
970.40	-1.17389	-1.0995e+02
970.60	-1.17285	-1.0917e+02
970.80	-1.17169	-1.0842e+02
971.00	-1.17065	-1.0772e+02
971.20	-1.16974	-1.0702e+02
971.40	-1.16870	-1.0632e+02
971.60	-1.16766	-1.0560e+02
971.80	-1.16649	-1.0480e+02
972.00	-1.16545	-1.0405e+02
972.20	-1.16441	-1.0339e+02
972.40	-1.16350	-1.0267e+02
972.60	-1.16233	-1.0195e+02
972.80	-1.16142	-1.0121e+02
973.00	-1.16038	-1.0045e+02
973.20	-1.15935	-9.9734e+01
973.40	-1.15831	-9.9015e+01
973.60	-1.15727	-9.8354e+01
973.80	-1.15636	-9.7713e+01
974.00	-1.15545	-9.7033e+01
974.20	-1.15441	-9.6373e+01
974.40	-1.15337	-9.5732e+01
974.60	-1.15233	-9.5052e+01
974.80	-1.15142	-9.4391e+01
975.00	-1.15038	-9.3673e+01
975.20	-1.14921	-9.2973e+01
975.40	-1.14817	-9.2255e+01
975.60	-1.14726	-9.1594e+01
975.80	-1.14636	-9.0895e+01
976.00	-1.14545	-9.0254e+01
976.20	-1.14454	-8.9613e+01
976.40	-1.14337	-8.8933e+01
976.60	-1.14233	-8.8272e+01
976.80	-1.14142	-8.7631e+01
977.00	-1.14038	-8.6971e+01
977.20	-1.13921	-8.6271e+01
977.40	-1.13830	-8.5591e+01
977.60	-1.13726	-8.4931e+01
977.80	-1.13622	-8.4193e+01
978.00	-1.13518	-8.3474e+01
978.20	-1.13414	-8.2716e+01
978.40	-1.13324	-8.2036e+01
978.60	-1.13220	-8.1395e+01
978.80	-1.13103	-8.0696e+01
979.00	-1.12999	-8.0055e+01
979.20	-1.12908	-7.9375e+01
979.40	-1.12804	-7.8656e+01
979.60	-1.12700	-7.7957e+01
979.80	-1.12596	-7.7316e+01
980.00	-1.12505	-7.6694e+01
980.20	-1.12401	-7.6014e+01
980.40	-1.12297	-7.5296e+01
980.60	-1.12219	-7.4596e+01
980.80	-1.12115	-7.3936e+01
981.00	-1.12025	-7.3256e+01
981.20	-1.11934	-7.2576e+01
981.40	-1.11843	-7.1857e+01
981.60	-1.11752	-7.1158e+01
981.80	-1.11661	-7.0478e+01
982.00	-1.11570	-6.9837e+01
982.20	-1.11466	-6.9196e+01
982.40	-1.11375	-6.8516e+01
982.60	-1.11271	-6.7836e+01
982.80	-1.11180	-6.7234e+01
983.00	-1.11076	-6.6612e+01
983.20	-1.10985	-6.5932e+01
983.40	-1.10881	-6.5291e+01
983.60	-1.10778	-6.4592e+01
983.80	-1.10674	-6.3931e+01
984.00	-1.10583	-6.3251e+01
984.20	-1.10479	-6.2591e+01
984.40	-1.10375	-6.1911e+01
984.60	-1.10271	-6.1231e+01
984.80	-1.10180	-6.0493e+01
985.00	-1.10076	-5.9891e+01
985.20	-1.09972	-5.9211e+01
985.40	-1.09868	-5.8589e+01
985.60	-1.09777	-5.8006e+01
985.80	-1.09673	-5.7365e+01
986.00	-1.09569	-5.6724e+01
986.20	-1.09479	-5.6103e+01
986.40	-1.09375	-5.5403e+01
986.60	-1.09284	-5.4762e+01
986.80	-1.09167	-5.4063e+01
987.00	-1.09076	-5.3402e+01
987.20	-1.08959	-5.2781e+01
987.40	-1.08868	-5.2120e+01
987.60	-1.08764	-5.1499e+01
987.80	-1.08647	-5.0799e+01
988.00	-1.08543	-5.0100e+01
988.20	-1.08439	-4.9459e+01
988.40	-1.08348	-4.8876e+01
988.60	-1.08245	-4.8293e+01
988.80	-1.08154	-4.7691e+01
989.00	-1.08050	-4.7069e+01
989.20	-1.07946	-4.6409e+01
989.60	-1.07738	-4.3686e+01
989.80	-1.07634	-4.3133e+01
990.00	-1.07530	-4.2496e+01
990.20	-1.07439	-4.1900e+01
990.40	-1.07322	-4.1288e+01
990.60	-1.07244	-4.0693e+01
990.80	-1.07140	-4.0093e+01
991.00	-1.07036	-3.9485e+01
991.20	-1.06946	-3.8862e+01
991.40	-1.06842	-3.8245e+01
991.60	-1.06738	-3.7650e+01
991.80	-1.06634	-3.7078e+01
992.00	-1.06530	-3.6494e+01
992.20	-1.06426	-3.5815e+01
992.40	-1.06322	-3.5218e+01
992.60	-1.06231	-3.4644e+01
992.80	-1.06127	-3.4053e+01
993.00	-1.06023	-3.3445e+01
993.20	-1.05932	-3.2831e+01
993.40	-1.05828	-3.2231e+01
993.60	-1.05737	-3.1670e+01
993.80	-1.05647	-3.1079e+01
994.00	-1.05543	-3.0516e+01
994.20	-1.05452	-2.9955e+01
994.40	-1.05374	-2.9321e+01
994.60	-1.05283	-2.8724e+01
994.80	-1.05192	-2.8131e+01
995.00	-1.05101	-2.7529e+01
995.20	-1.04997	-2.6968e+01
995.40	-1.04906	-2.6315e+01
995.60	-1.04789	-2.5688e+01
995.80	-1.04685	-2.5141e+01
996.00	-1.04581	-2.4550e+01
996.20	-1.04477	-2.3955e+01
996.40	-1.04361	-2.3358e+01
996.60	-1.04257	-2.2743e+01
996.80	-1.04140	-2.2161e+01
997.00	-1.04049	-2.1651e+01
997.20	-1.03971	-2.1083e+01
997.40	-1.03867	-2.0529e+01
997.60	-1.03763	-1.9880e+01
997.80	-1.03646	-1.9287e+01
998.00	-1.03555	-1.8764e+01
998.20	-1.03464	-1.8252e+01
998.40	-1.03360	-1.7740e+01
998.60	-1.03256	-1.7151e+01
998.80	-1.03152	-1.6580e+01
999.00	-1.03062	-1.6072e+01
999.20	-1.02958	-1.5536e+01
999.40	-1.02854	-1.4999e+01
999.60	-1.02763	-1.4446e+01
999.80	-1.02672	-1.3859e+01
1000.00	-1.02555	-1.3305e+01
1000.20	-1.02464	-1.2775e+01
1000.40	-1.02360	-1.2240e+01
1000.60	-1.02256	-1.1649e+01
1000.80	-1.02165	-1.1077e+01
1001.00	-1.02048	-1.0478e+01
1001.20	-1.01944	-9.9098e+00
1001.40	-1.01841	-9.3922e+00
1001.60	-1.01737	-8.8878e+00
1001.80	-1.01646	-8.3739e+00
1002.00	-1.01555	-7.8356e+00
1002.20	-1.01451	-7.3124e+00
1002.40	-1.01347	-6.7910e+00
1002.60	-1.01230	-6.2960e+00
1002.80	-1.01152	-5.7257e+00
1003.00	-1.01035	-5.1685e+00
1003.20	-1.00931	-4.6152e+00
1003.80	-1.00632	-2.9617e+00
1004.00	-1.00529	-2.4024e+00
1004.20	-1.00425	-1.8678e+00
1004.40	-1.00321	-1.3195e+00
1004.60	-1.00217	-8.2000e-01
1005.20	-0.99905	5.1474e-01
1005.80	-0.99606	2.1745e+00
1006.00	-0.99528	2.6969e+00
1006.20	-0.99411	3.1916e+00
1006.40	-0.99320	3.6955e+00
1006.60	-0.99217	4.1668e+00
1006.80	-0.99126	4.6664e+00
1007.00	-0.99035	5.1721e+00
1007.60	-0.98775	6.7854e+00
1007.80	-0.98684	7.2936e+00
1008.00	-0.98593	7.7396e+00
1008.20	-0.98489	8.3081e+00
1008.40	-0.98398	8.8257e+00
1008.60	-0.98307	9.3320e+00
1008.80	-0.98203	9.8195e+00
1009.00	-0.98086	1.0330e+01
1009.20	-0.97995	1.0877e+01
1009.40	-0.97879	1.1431e+01
1009.60	-0.97775	1.1933e+01
1009.80	-0.97684	1.2421e+01
1010.00	-0.97580	1.2904e+01
1010.20	-0.97489	1.3398e+01
1010.40	-0.97398	1.3926e+01
1010.60	-0.97294	1.4463e+01
1010.80	-0.97190	1.5009e+01
1011.00	-0.97086	1.5524e+01
1011.20	-0.96982	1.5989e+01
1011.40	-0.96891	1.6516e+01
1011.60	-0.96787	1.7068e+01
1011.80	-0.96683	1.7610e+01
1012.00	-0.96580	1.8131e+01
1012.20	-0.96489	1.8613e+01
1012.40	-0.96385	1.9163e+01
1012.60	-0.96294	1.9759e+01
1012.80	-0.96190	2.0296e+01
1013.00	-0.96086	2.0844e+01
1013.20	-0.95982	2.1401e+01
1013.40	-0.95891	2.1977e+01
1013.60	-0.95774	2.2624e+01
1013.80	-0.95657	2.3240e+01
1014.00	-0.95553	2.3829e+01
1014.20	-0.95436	2.4418e+01
1014.40	-0.95346	2.5007e+01
1014.60	-0.95242	2.5613e+01
1014.80	-0.95138	2.6249e+01
1015.00	-0.95034	2.6853e+01
1015.20	-0.94930	2.7480e+01
1015.40	-0.94826	2.8096e+01
1015.60	-0.94722	2.8704e+01
1015.80	-0.94605	2.9400e+01
1016.00	-0.94514	3.0027e+01
1016.20	-0.94397	3.0682e+01
1016.40	-0.94306	3.1269e+01
1016.60	-0.94215	3.1881e+01
1016.80	-0.94112	3.2557e+01
1017.00	-0.94008	3.3236e+01
1017.20	-0.93891	3.3889e+01
1017.40	-0.93787	3.4574e+01
1017.60	-0.93683	3.5265e+01
1017.80	-0.93579	3.5928e+01
1018.00	-0.93475	3.6637e+01
1018.20	-0.93371	3.7311e+01
1018.40	-0.93267	3.8002e+01
1018.60	-0.93176	3.8676e+01
1018.80	-0.93072	3.9406e+01
1019.00	-0.92968	4.0140e+01
1019.20	-0.92851	4.0867e+01
1019.40	-0.92761	4.1510e+01
1019.60	-0.92670	4.2169e+01
1019.80	-0.92592	4.2833e+01
1020.00	-0.92501	4.3485e+01
1020.20	-0.92423	4.4196e+01
1020.40	-0.92345	4.4894e+01
1020.60	-0.92254	4.5542e+01
1020.80	-0.92176	4.6236e+01
1021.00	-0.92085	4.6912e+01
1021.20	-0.91994	4.7678e+01
1021.40	-0.91890	4.8403e+01
1021.60	-0.91786	4.9114e+01
1021.80	-0.91695	4.9803e+01
1022.00	-0.91578	5.0509e+01
1022.20	-0.91475	5.1254e+01
1022.40	-0.91384	5.2009e+01
1022.60	-0.91280	5.2723e+01
1022.80	-0.91189	5.3453e+01
1023.00	-0.91072	5.4172e+01
1023.20	-0.90994	5.4925e+01
1023.40	-0.90890	5.5683e+01
1023.60	-0.90773	5.6421e+01
1024.20	-0.90474	6.0784e+01
1024.40	-0.90383	6.1561e+01
1024.60	-0.90279	6.2319e+01
1024.80	-0.90189	6.3077e+01
1025.00	-0.90085	6.3776e+01
1025.20	-0.89994	6.4475e+01
1025.40	-0.89890	6.5233e+01
1025.60	-0.89799	6.5990e+01
1025.80	-0.89695	6.6709e+01
1026.00	-0.89591	6.7409e+01
1026.20	-0.89487	6.8088e+01
1026.40	-0.89370	6.8807e+01
1026.60	-0.89266	6.9565e+01
1026.80	-0.89162	7.0303e+01
1027.00	-0.89058	7.1041e+01
1027.20	-0.88955	7.1741e+01
1027.40	-0.88851	7.2479e+01
1027.60	-0.88747	7.3236e+01
1027.80	-0.88643	7.3897e+01
1028.00	-0.88539	7.4577e+01
1028.20	-0.88448	7.5218e+01
1028.40	-0.88344	7.5801e+01
1028.60	-0.88240	7.6481e+01
1028.80	-0.88136	7.7141e+01
1029.00	-0.88032	7.7743e+01
1029.20	-0.87928	7.8326e+01
1029.40	-0.87850	7.8889e+01
1029.60	-0.87746	7.9472e+01
1029.80	-0.87656	8.0133e+01
1030.00	-0.87552	8.0715e+01
1030.20	-0.87448	8.1318e+01
1030.40	-0.87344	8.1842e+01
1030.60	-0.87240	8.2425e+01
1030.80	-0.87149	8.3066e+01
1031.00	-0.87045	8.3668e+01
1031.20	-0.86941	8.4251e+01
1031.40	-0.86837	8.4814e+01
1031.60	-0.86733	8.5397e+01
1031.80	-0.86629	8.5980e+01
1032.00	-0.86525	8.6582e+01
1032.20	-0.86434	8.7107e+01
1032.40	-0.86318	8.7631e+01
1032.60	-0.86214	8.8117e+01
1032.80	-0.86123	8.8641e+01
1033.00	-0.86045	8.9205e+01
1033.20	-0.85954	8.9768e+01
1033.40	-0.85863	9.0254e+01
1033.60	-0.85772	9.0778e+01
1033.80	-0.85681	9.1303e+01
1034.00	-0.85577	9.1885e+01
1034.20	-0.85486	9.2391e+01
1034.40	-0.85382	9.2837e+01
1034.60	-0.85291	9.3304e+01
1034.80	-0.85187	9.3770e+01
1035.00	-0.85071	9.4255e+01
1035.20	-0.84980	9.4761e+01
1035.40	-0.84876	9.5207e+01
1035.60	-0.84772	9.5674e+01
1035.80	-0.84681	9.6101e+01
1036.00	-0.84590	9.6489e+01
1036.20	-0.84486	9.6975e+01
1036.40	-0.84369	9.7383e+01
1036.60	-0.84278	9.7810e+01
1036.80	-0.84174	9.8199e+01
1037.00	-0.84083	9.8607e+01
1037.20	-0.83979	9.9093e+01
1037.40	-0.83875	9.9539e+01
1037.60	-0.83772	9.9928e+01
1037.80	-0.83681	1.0036e+02
1038.00	-0.83564	1.0076e+02
1038.20	-0.83473	1.0117e+02
