t,s	E,V	I(E),mA
3228.30	-0.82823	1.9433e+00
3228.50	-0.82836	1.9551e+00
3228.70	-0.82862	1.9072e+00
3228.90	-0.82888	1.9130e+00
3229.10	-0.82901	1.9181e+00
3229.30	-0.82927	1.8567e+00
3229.50	-0.82940	1.8769e+00
3229.70	-0.82979	1.8519e+00
3229.90	-0.82992	1.8683e+00
3230.10	-0.83005	1.8227e+00
3230.30	-0.83031	1.8371e+00
3230.50	-0.83044	1.8242e+00
3230.70	-0.83070	1.7870e+00
3230.90	-0.83109	1.8072e+00
3231.10	-0.83109	1.7778e+00
3231.30	-0.83135	1.7862e+00
3231.50	-0.83161	1.7374e+00
3231.70	-0.83187	1.7586e+00
3231.90	-0.83200	1.7421e+00
3232.10	-0.83226	1.7113e+00
3232.30	-0.83239	1.7472e+00
3232.50	-0.83252	1.6959e+00
3232.70	-0.83265	1.6976e+00
3232.90	-0.83291	1.6621e+00
3233.10	-0.83304	1.6765e+00
3233.30	-0.83343	1.6742e+00
3233.50	-0.83356	1.6327e+00
3233.70	-0.83369	1.6600e+00
3233.90	-0.83382	1.6278e+00
3234.10	-0.83408	1.6135e+00
3234.30	-0.83447	1.6009e+00
3234.50	-0.83460	1.6140e+00
3234.70	-0.83473	1.5987e+00
3234.90	-0.83486	1.5805e+00
3235.10	-0.83512	1.5716e+00
3235.30	-0.83525	1.5560e+00
3235.50	-0.83551	1.5559e+00
3235.70	-0.83577	1.5259e+00
3235.90	-0.83590	1.5302e+00
3236.10	-0.83603	1.4893e+00
3236.30	-0.83642	1.4756e+00
3236.50	-0.83668	1.4792e+00
3236.70	-0.83668	1.4554e+00
3236.90	-0.83694	1.4917e+00
3237.10	-0.83720	1.4272e+00
3237.30	-0.83733	1.4394e+00
3237.50	-0.83759	1.4087e+00
3237.70	-0.83772	1.4208e+00
3237.90	-0.83785	1.4246e+00
3238.10	-0.83811	1.3668e+00
3238.30	-0.83837	1.3995e+00
3238.50	-0.83850	1.3801e+00
3238.70	-0.83875	1.3589e+00
3238.90	-0.83888	1.3234e+00
3239.10	-0.83914	1.3369e+00
3239.30	-0.83940	1.3292e+00
3239.50	-0.83966	1.3126e+00
3239.70	-0.83966	1.3528e+00
3239.90	-0.83992	1.3002e+00
3240.10	-0.84018	1.2699e+00
3240.30	-0.84044	1.2277e+00
3240.50	-0.84057	1.2408e+00
3240.70	-0.84083	1.2183e+00
3240.90	-0.84096	1.2174e+00
3241.10	-0.84109	1.2348e+00
3241.30	-0.84135	1.2103e+00
3241.50	-0.84161	1.1873e+00
3241.70	-0.84187	1.1555e+00
3241.90	-0.84213	1.1727e+00
3242.10	-0.84226	1.1544e+00
3242.30	-0.84239	1.1304e+00
3242.50	-0.84265	1.1514e+00
3242.70	-0.84278	1.1179e+00
3242.90	-0.84304	1.1362e+00
3243.10	-0.84317	1.0792e+00
3243.30	-0.84343	1.1056e+00
3243.50	-0.84369	1.0784e+00
3243.70	-0.84382	1.0545e+00
3243.90	-0.84408	1.0880e+00
3244.10	-0.84421	1.0582e+00
3244.30	-0.84434	1.0564e+00
3244.50	-0.84473	1.0042e+00
3244.70	-0.84499	1.0294e+00
3244.90	-0.84512	9.9447e-01
3245.10	-0.84525	9.8082e-01
3245.30	-0.84551	9.8924e-01
3245.50	-0.84564	9.5464e-01
3245.70	-0.84590	9.8419e-01
3245.90	-0.84616	9.3669e-01
3246.10	-0.84629	9.5333e-01
3246.30	-0.84655	9.1350e-01
3246.50	-0.84681	9.1369e-01
3246.70	-0.84694	9.4193e-01
3246.90	-0.84707	8.8882e-01
3247.10	-0.84733	8.9405e-01
3247.30	-0.84746	8.6395e-01
3247.50	-0.84772	8.7105e-01
3247.70	-0.84785	8.2991e-01
3247.90	-0.84811	8.3085e-01
3248.10	-0.84824	8.2412e-01
3248.30	-0.84850	7.5642e-01
3248.50	-0.84876	7.9476e-01
3248.70	-0.84902	7.7568e-01
3248.90	-0.84915	7.9326e-01
3249.10	-0.84954	7.4371e-01
3249.30	-0.84954	7.5829e-01
3249.50	-0.84980	7.2557e-01
3249.70	-0.84993	7.1958e-01
3249.90	-0.85032	7.4071e-01
3250.10	-0.85032	6.9340e-01
3250.30	-0.85045	7.0257e-01
3250.50	-0.85071	6.6834e-01
3250.70	-0.85097	6.8218e-01
3250.90	-0.85110	6.6666e-01
3251.10	-0.85136	6.5581e-01
3251.30	-0.85161	6.7863e-01
3251.50	-0.85174	6.1598e-01
3251.70	-0.85187	6.2814e-01
3251.90	-0.85213	6.0514e-01
3252.10	-0.85239	6.1860e-01
3252.30	-0.85252	5.6942e-01
3252.50	-0.85265	5.7597e-01
3252.70	-0.85278	5.7727e-01
3252.90	-0.85304	5.3464e-01
3253.10	-0.85330	5.5988e-01
3253.30	-0.85343	5.0921e-01
3253.50	-0.85369	5.2136e-01
3253.70	-0.85382	4.9238e-01
3253.90	-0.85408	4.7985e-01
3254.10	-0.85434	4.9518e-01
3254.70	-0.85473	4.5220e-01
3254.90	-0.85499	4.3207e-01
3255.10	-0.85525	4.1055e-01
3255.30	-0.85538	4.2377e-01
3255.50	-0.85564	3.9916e-01
3255.70	-0.85577	3.9598e-01
3255.90	-0.85603	3.5804e-01
3256.10	-0.85629	3.3380e-01
3256.30	-0.85642	3.2911e-01
3256.50	-0.85668	2.9649e-01
3256.70	-0.85681	3.0416e-01
3256.90	-0.85694	2.8442e-01
3257.10	-0.85720	3.0108e-01
3257.30	-0.85733	2.7928e-01
3257.50	-0.85759	2.6841e-01
3257.70	-0.85772	2.5204e-01
3257.90	-0.85785	2.3707e-01
3258.10	-0.85811	2.2579e-01
3258.30	-0.85824	2.0157e-01
3258.50	-0.85850	2.1557e-01
3258.70	-0.85863	1.9676e-01
3258.90	-0.85876	1.8358e-01
3259.10	-0.85889	1.6822e-01
3259.30	-0.85915	1.5337e-01
3259.50	-0.85941	1.5005e-01
3259.70	-0.85954	1.3644e-01
3259.90	-0.85967	1.2431e-01
3260.10	-0.85993	1.0512e-01
3260.30	-0.86006	9.3612e-02
3260.50	-0.86032	9.2298e-02
3260.70	-0.86045	6.8228e-02
3260.90	-0.86058	5.5142e-02
3261.10	-0.86071	5.0129e-02
3261.30	-0.86097	5.1237e-02
3261.90	-0.86162	1.0481e-02
3262.10	-0.86188	9.7270e-03
3262.70	-0.86227	-3.1597e-03
3262.90	-0.86240	-5.6902e-03
3263.90	-0.86344	-8.0808e-02
3264.10	-0.86370	-1.2110e-01
3264.30	-0.86383	-1.4951e-01
3264.50	-0.86396	-1.6289e-01
3264.70	-0.86422	-1.9201e-01
3264.90	-0.86447	-1.9605e-01
3265.10	-0.86460	-1.9413e-01
3265.30	-0.86486	-2.0360e-01
3265.50	-0.86499	-2.0639e-01
3265.70	-0.86512	-2.4631e-01
3265.90	-0.86538	-2.4295e-01
3266.10	-0.86551	-2.5297e-01
3266.30	-0.86590	-2.6580e-01
3266.50	-0.86603	-2.8206e-01
3266.70	-0.86629	-2.8765e-01
3266.90	-0.86642	-2.9946e-01
3267.10	-0.86668	-3.1634e-01
3267.30	-0.86694	-3.2329e-01
3267.50	-0.86707	-3.4309e-01
3267.70	-0.86733	-3.4809e-01
3267.90	-0.86759	-3.6168e-01
3268.10	-0.86772	-3.8870e-01
3268.30	-0.86798	-3.8416e-01
3268.50	-0.86824	-4.0280e-01
3268.70	-0.86837	-4.0111e-01
3268.90	-0.86850	-4.2294e-01
3269.10	-0.86876	-4.4189e-01
3269.30	-0.86889	-4.4202e-01
3269.50	-0.86928	-4.4476e-01
3269.70	-0.86941	-4.7157e-01
3269.90	-0.86967	-4.9367e-01
3270.10	-0.86980	-4.8930e-01
3270.30	-0.87006	-5.1449e-01
3270.50	-0.87032	-5.0991e-01
3270.70	-0.87058	-5.4416e-01
3270.90	-0.87071	-5.4337e-01
3271.10	-0.87097	-5.5848e-01
3271.70	-0.87175	-5.8719e-01
3271.90	-0.87188	-6.3824e-01
3272.10	-0.87214	-6.0701e-01
3272.30	-0.87240	-6.5937e-01
3272.50	-0.87253	-6.2066e-01
3272.70	-0.87279	-6.7582e-01
3272.90	-0.87292	-6.5881e-01
3273.10	-0.87305	-6.7975e-01
3273.30	-0.87331	-6.9714e-01
3273.50	-0.87357	-6.7825e-01
3273.70	-0.87370	-7.3043e-01
3273.90	-0.87383	-7.0088e-01
3274.10	-0.87409	-7.5885e-01
3274.30	-0.87435	-7.5399e-01
3274.50	-0.87461	-7.5100e-01
3274.70	-0.87474	-7.6259e-01
3274.90	-0.87500	-7.7493e-01
3275.10	-0.87526	-8.0560e-01
3275.30	-0.87539	-7.8391e-01
3275.50	-0.87552	-8.1720e-01
3275.70	-0.87578	-7.9438e-01
3275.90	-0.87604	-8.5441e-01
3276.10	-0.87630	-8.3795e-01
3276.30	-0.87643	-8.3440e-01
3276.50	-0.87669	-8.8115e-01
3276.70	-0.87695	-8.7461e-01
3276.90	-0.87720	-8.9162e-01
3277.10	-0.87733	-8.9518e-01
3277.30	-0.87746	-9.3781e-01
3277.50	-0.87759	-9.1855e-01
3277.70	-0.87785	-9.1444e-01
3277.90	-0.87811	-9.4249e-01
3278.10	-0.87811	-9.2659e-01
3278.30	-0.87837	-9.7428e-01
3278.50	-0.87850	-9.4941e-01
3278.70	-0.87863	-1.0001e+00
3278.90	-0.87889	-9.9167e-01
3279.10	-0.87915	-1.0233e+00
3279.30	-0.87928	-1.0493e+00
3279.50	-0.87954	-1.0038e+00
3279.70	-0.87967	-1.0324e+00
3279.90	-0.87980	-1.0483e+00
3280.10	-0.88006	-1.0917e+00
3280.30	-0.88019	-1.0811e+00
3280.50	-0.88032	-1.1011e+00
3280.70	-0.88071	-1.1168e+00
3280.90	-0.88084	-1.0979e+00
3281.10	-0.88097	-1.1454e+00
3281.30	-0.88110	-1.1368e+00
3281.50	-0.88136	-1.1749e+00
3281.70	-0.88149	-1.1416e+00
3281.90	-0.88188	-1.2112e+00
3282.10	-0.88201	-1.2176e+00
3282.30	-0.88214	-1.2159e+00
3282.50	-0.88253	-1.2456e+00
3282.70	-0.88266	-1.2020e+00
3282.90	-0.88279	-1.2482e+00
3283.10	-0.88292	-1.2587e+00
3283.30	-0.88318	-1.2727e+00
3283.50	-0.88331	-1.2922e+00
3283.70	-0.88357	-1.2864e+00
3283.90	-0.88383	-1.3272e+00
3284.10	-0.88396	-1.3105e+00
3284.30	-0.88422	-1.3475e+00
3284.50	-0.88435	-1.3427e+00
3284.70	-0.88474	-1.3834e+00
3284.90	-0.88487	-1.3782e+00
3285.10	-0.88500	-1.3907e+00
3285.30	-0.88526	-1.4089e+00
3285.50	-0.88539	-1.4036e+00
3285.70	-0.88565	-1.4476e+00
3285.90	-0.88578	-1.4386e+00
3286.10	-0.88604	-1.4756e+00
3286.30	-0.88617	-1.4680e+00
3286.50	-0.88656	-1.4971e+00
3286.70	-0.88656	-1.5458e+00
3286.90	-0.88695	-1.4771e+00
3287.10	-0.88721	-1.5349e+00
3287.30	-0.88734	-1.5177e+00
3287.50	-0.88747	-1.5517e+00
3287.70	-0.88760	-1.5530e+00
3287.90	-0.88786	-1.5648e+00
3288.10	-0.88812	-1.5860e+00
3288.30	-0.88825	-1.5667e+00
3288.50	-0.88838	-1.6206e+00
3288.70	-0.88864	-1.6140e+00
3288.90	-0.88890	-1.6535e+00
3289.10	-0.88916	-1.6467e+00
3289.30	-0.88942	-1.6834e+00
3289.50	-0.88942	-1.6972e+00
3289.70	-0.88981	-1.6912e+00
3289.90	-0.89006	-1.7526e+00
3290.10	-0.89032	-1.7219e+00
3290.30	-0.89058	-1.7904e+00
3290.50	-0.89071	-1.7677e+00
3290.70	-0.89097	-1.8210e+00
3290.90	-0.89123	-1.7956e+00
3291.10	-0.89136	-1.7976e+00
3291.30	-0.89162	-1.8399e+00
3291.50	-0.89175	-1.8107e+00
3291.70	-0.89201	-1.8691e+00
3291.90	-0.89227	-1.8599e+00
3292.10	-0.89253	-1.9020e+00
3292.30	-0.89266	-1.8975e+00
3292.50	-0.89292	-1.9070e+00
3292.70	-0.89305	-1.9495e+00
3292.90	-0.89331	-1.9160e+00
3293.10	-0.89344	-1.9501e+00
3293.30	-0.89370	-1.9542e+00
3293.50	-0.89396	-2.0093e+00
3293.70	-0.89409	-1.9826e+00
3293.90	-0.89435	-2.0123e+00
3294.10	-0.89448	-2.0336e+00
3294.30	-0.89474	-2.0144e+00
3294.50	-0.89500	-2.0735e+00
3294.70	-0.89513	-2.0632e+00
3294.90	-0.89539	-2.0877e+00
3295.10	-0.89552	-2.0875e+00
3295.30	-0.89591	-2.1294e+00
3295.50	-0.89604	-2.1273e+00
3295.70	-0.89630	-2.1243e+00
3295.90	-0.89630	-2.1608e+00
3296.10	-0.89656	-2.1479e+00
3296.30	-0.89682	-2.1862e+00
3296.50	-0.89708	-2.1664e+00
3296.70	-0.89708	-2.1853e+00
3296.90	-0.89721	-2.2070e+00
3297.10	-0.89760	-2.2049e+00
3297.30	-0.89773	-2.2564e+00
3297.50	-0.89812	-2.2408e+00
3297.70	-0.89825	-2.2754e+00
3297.90	-0.89838	-2.2657e+00
3298.10	-0.89864	-2.2831e+00
3298.30	-0.89877	-2.3014e+00
3298.50	-0.89903	-2.2883e+00
3298.70	-0.89916	-2.3368e+00
3298.90	-0.89942	-2.3164e+00
3299.10	-0.89968	-2.3622e+00
3299.30	-0.89981	-2.3486e+00
3299.50	-0.90007	-2.4035e+00
3299.70	-0.90020	-2.3710e+00
3299.90	-0.90046	-2.3861e+00
3300.10	-0.90059	-2.4196e+00
3300.30	-0.90085	-2.4157e+00
3300.50	-0.90098	-2.4587e+00
3300.70	-0.90124	-2.4628e+00
3300.90	-0.90137	-2.4884e+00
3301.10	-0.90150	-2.4707e+00
3301.30	-0.90176	-2.5069e+00
3301.50	-0.90189	-2.5202e+00
3301.70	-0.90215	-2.5182e+00
3301.90	-0.90241	-2.5621e+00
3302.10	-0.90254	-2.5492e+00
3302.30	-0.90279	-2.6143e+00
3302.50	-0.90292	-2.5924e+00
3302.70	-0.90331	-2.6004e+00
3302.90	-0.90344	-2.6264e+00
3303.10	-0.90370	-2.5859e+00
3303.30	-0.90396	-2.6494e+00
3303.50	-0.90409	-2.6504e+00
3303.70	-0.90448	-2.7046e+00
3303.90	-0.90461	-2.6865e+00
3304.10	-0.90474	-2.7218e+00
3304.30	-0.90487	-2.7212e+00
3304.50	-0.90513	-2.6999e+00
3304.70	-0.90526	-2.7633e+00
3304.90	-0.90539	-2.7530e+00
3305.10	-0.90578	-2.7974e+00
3305.30	-0.90591	-2.8134e+00
3305.50	-0.90617	-2.8548e+00
3305.70	-0.90630	-2.8267e+00
3305.90	-0.90656	-2.8263e+00
3306.10	-0.90682	-2.8796e+00
3306.30	-0.90682	-2.8527e+00
3306.50	-0.90708	-2.8996e+00
3306.70	-0.90721	-2.8976e+00
3306.90	-0.90747	-2.9299e+00
3307.10	-0.90760	-2.9382e+00
3307.30	-0.90786	-2.9473e+00
3307.50	-0.90812	-2.9917e+00
3307.70	-0.90838	-2.9658e+00
3307.90	-0.90851	-3.0031e+00
3308.10	-0.90864	-2.9941e+00
3308.30	-0.90877	-3.0459e+00
3308.50	-0.90903	-3.0378e+00
3308.70	-0.90929	-3.0547e+00
3308.90	-0.90929	-3.0919e+00
3309.10	-0.90968	-3.0827e+00
3309.30	-0.90994	-3.1203e+00
3309.50	-0.91007	-3.1186e+00
3309.70	-0.91020	-3.1491e+00
3309.90	-0.91033	-3.1508e+00
3310.10	-0.91059	-3.1646e+00
3310.30	-0.91085	-3.1929e+00
3310.50	-0.91111	-3.1753e+00
3310.70	-0.91124	-3.2151e+00
3310.90	-0.91150	-3.2267e+00
3311.10	-0.91163	-3.2535e+00
3311.30	-0.91189	-3.2409e+00
3311.50	-0.91189	-3.2826e+00
3311.70	-0.91215	-3.2976e+00
3311.90	-0.91241	-3.2811e+00
3312.10	-0.91267	-3.3432e+00
3312.30	-0.91280	-3.3346e+00
3312.50	-0.91306	-3.3629e+00
3312.70	-0.91319	-3.3499e+00
3312.90	-0.91332	-3.4042e+00
3313.10	-0.91371	-3.4017e+00
3313.30	-0.91384	-3.4060e+00
3313.50	-0.91410	-3.4362e+00
3313.70	-0.91423	-3.4588e+00
3313.90	-0.91449	-3.4861e+00
3314.10	-0.91462	-3.4737e+00
3314.30	-0.91475	-3.5102e+00
3314.50	-0.91488	-3.5244e+00
3314.70	-0.91514	-3.5283e+00
3314.90	-0.91540	-3.5588e+00
3315.10	-0.91553	-3.5356e+00
3315.30	-0.91578	-3.5910e+00
3315.50	-0.91591	-3.5792e+00
3315.70	-0.91617	-3.6316e+00
3315.90	-0.91643	-3.6284e+00
3316.10	-0.91656	-3.6377e+00
3316.30	-0.91669	-3.6744e+00
3316.50	-0.91695	-3.6613e+00
3316.70	-0.91721	-3.7170e+00
3316.90	-0.91734	-3.7043e+00
3317.10	-0.91747	-3.7700e+00
3317.30	-0.91773	-3.7475e+00
3317.50	-0.91786	-3.7589e+00
3317.70	-0.91812	-3.7786e+00
3317.90	-0.91838	-3.7819e+00
3318.10	-0.91851	-3.8378e+00
3318.30	-0.91864	-3.8206e+00
3318.50	-0.91903	-3.8822e+00
3318.70	-0.91916	-3.8696e+00
3318.90	-0.91929	-3.8934e+00
3319.10	-0.91955	-3.9177e+00
3319.30	-0.91968	-3.9025e+00
3319.50	-0.91994	-3.9715e+00
3319.70	-0.92007	-3.9599e+00
3319.90	-0.92020	-3.9745e+00
3320.10	-0.92033	-3.9669e+00
3320.30	-0.92059	-4.0082e+00
3320.50	-0.92085	-4.0340e+00
3320.70	-0.92111	-4.0377e+00
3320.90	-0.92124	-4.0806e+00
3321.10	-0.92137	-4.0639e+00
3321.30	-0.92163	-4.1008e+00
3321.50	-0.92176	-4.0991e+00
3321.70	-0.92202	-4.1479e+00
3321.90	-0.92215	-4.1507e+00
3322.10	-0.92241	-4.1441e+00
3322.30	-0.92254	-4.2021e+00
3322.50	-0.92267	-4.1733e+00
3322.70	-0.92280	-4.2060e+00
3322.90	-0.92293	-4.2225e+00
3323.10	-0.92306	-4.2560e+00
3323.30	-0.92345	-4.2547e+00
3323.50	-0.92358	-4.2547e+00
3323.70	-0.92371	-4.3201e+00
3323.90	-0.92384	-4.3055e+00
3324.10	-0.92410	-4.3607e+00
3324.30	-0.92410	-4.3384e+00
3324.50	-0.92436	-4.3951e+00
3324.70	-0.92449	-4.3899e+00
3324.90	-0.92475	-4.4067e+00
3325.10	-0.92488	-4.4261e+00
3325.30	-0.92501	-4.4218e+00
3325.50	-0.92527	-4.4830e+00
3325.70	-0.92527	-4.4695e+00
3325.90	-0.92553	-4.5232e+00
3326.10	-0.92566	-4.5092e+00
3326.30	-0.92592	-4.5469e+00
3326.50	-0.92605	-4.5535e+00
3326.70	-0.92605	-4.5546e+00
3326.90	-0.92631	-4.6158e+00
3327.10	-0.92644	-4.6088e+00
3327.30	-0.92657	-4.6131e+00
3327.50	-0.92696	-4.6562e+00
3327.70	-0.92709	-4.6876e+00
3327.90	-0.92722	-4.6939e+00
3328.10	-0.92748	-4.6960e+00
3328.30	-0.92761	-4.7328e+00
3328.50	-0.92787	-4.7087e+00
3328.70	-0.92800	-4.7915e+00
3328.90	-0.92813	-4.8046e+00
3329.10	-0.92838	-4.8439e+00
3329.30	-0.92851	-4.8600e+00
3329.50	-0.92864	-4.8693e+00
3329.70	-0.92890	-4.9327e+00
3329.90	-0.92916	-4.9112e+00
3330.10	-0.92942	-4.9776e+00
3330.30	-0.92955	-4.9763e+00
3330.50	-0.92981	-5.0171e+00
3330.70	-0.92994	-5.0272e+00
3330.90	-0.93020	-5.0565e+00
3331.10	-0.93033	-5.1151e+00
3331.30	-0.93059	-5.0812e+00
3331.50	-0.93085	-5.1571e+00
3331.70	-0.93111	-5.1670e+00
3331.90	-0.93124	-5.2048e+00
3332.10	-0.93150	-5.2082e+00
3332.30	-0.93163	-5.2310e+00
3332.50	-0.93189	-5.2772e+00
3332.70	-0.93215	-5.2690e+00
3332.90	-0.93215	-5.3107e+00
3333.10	-0.93241	-5.3417e+00
3333.30	-0.93267	-5.3787e+00
3333.50	-0.93293	-5.3623e+00
3333.70	-0.93306	-5.4470e+00
3333.90	-0.93332	-5.4625e+00
3334.10	-0.93358	-5.4513e+00
3334.30	-0.93384	-5.5035e+00
3334.50	-0.93397	-5.5050e+00
3334.70	-0.93423	-5.5597e+00
3334.90	-0.93436	-5.5702e+00
3335.50	-0.93488	-5.6316e+00
3335.70	-0.93514	-5.7181e+00
3335.90	-0.93527	-5.7087e+00
3336.10	-0.93553	-5.7897e+00
3336.30	-0.93579	-5.7784e+00
3336.50	-0.93605	-5.8292e+00
3336.70	-0.93618	-5.8461e+00
3336.90	-0.93644	-5.8405e+00
3337.10	-0.93670	-5.8913e+00
3337.30	-0.93683	-5.8932e+00
3337.50	-0.93696	-5.9384e+00
3337.70	-0.93722	-5.9572e+00
3337.90	-0.93735	-5.9948e+00
3338.10	-0.93774	-6.0438e+00
3338.30	-0.93787	-6.0569e+00
3338.50	-0.93800	-6.0927e+00
3338.70	-0.93813	-6.1115e+00
3338.90	-0.93852	-6.1548e+00
3339.10	-0.93865	-6.1736e+00
3339.30	-0.93891	-6.2188e+00
3339.50	-0.93904	-6.2376e+00
3339.70	-0.93930	-6.2583e+00
3339.90	-0.93956	-6.3016e+00
3340.10	-0.93969	-6.3016e+00
3340.30	-0.93995	-6.3468e+00
3340.50	-0.94021	-6.3901e+00
3340.70	-0.94047	-6.4409e+00
3340.90	-0.94060	-6.4240e+00
3341.10	-0.94086	-6.4710e+00
3341.30	-0.94099	-6.4861e+00
3341.50	-0.94112	-6.4823e+00
3341.70	-0.94137	-6.5746e+00
3341.90	-0.94163	-6.5840e+00
3342.10	-0.94189	-6.6178e+00
3342.30	-0.94202	-6.6517e+00
3342.50	-0.94241	-6.6743e+00
3342.70	-0.94254	-6.7138e+00
3342.90	-0.94267	-6.6988e+00
3343.10	-0.94280	-6.7759e+00
3343.30	-0.94306	-6.7891e+00
3343.50	-0.94319	-6.8381e+00
3343.70	-0.94358	-6.8362e+00
3343.90	-0.94371	-6.9021e+00
3344.10	-0.94384	-6.9378e+00
3344.30	-0.94423	-6.9491e+00
3344.50	-0.94436	-7.0075e+00
3344.70	-0.94462	-6.9830e+00
3344.90	-0.94475	-7.0526e+00
3345.10	-0.94501	-7.0602e+00
3345.30	-0.94514	-7.1223e+00
3345.50	-0.94540	-7.1449e+00
3345.70	-0.94566	-7.1524e+00
3345.90	-0.94592	-7.2051e+00
3346.10	-0.94592	-7.2258e+00
3346.30	-0.94618	-7.2747e+00
3346.50	-0.94644	-7.2823e+00
3346.70	-0.94670	-7.3481e+00
3346.90	-0.94683	-7.3764e+00
3347.10	-0.94696	-7.4027e+00
3347.30	-0.94722	-7.4648e+00
3347.50	-0.94748	-7.4667e+00
3347.70	-0.94761	-7.5288e+00
3347.90	-0.94774	-7.5458e+00
3348.10	-0.94800	-7.6192e+00
3348.30	-0.94826	-7.6248e+00
3348.50	-0.94852	-7.6361e+00
3348.70	-0.94852	-7.6926e+00
3348.90	-0.94891	-7.6982e+00
3349.10	-0.94904	-7.7434e+00
3349.30	-0.94930	-7.7848e+00
3349.50	-0.94956	-7.8639e+00
3349.70	-0.94969	-7.8488e+00
3349.90	-0.94995	-7.9279e+00
3350.10	-0.95021	-7.9392e+00
3350.30	-0.95034	-7.9429e+00
3350.50	-0.95047	-8.0521e+00
3350.70	-0.95073	-8.0540e+00
3350.90	-0.95112	-8.0916e+00
3351.10	-0.95112	-8.1029e+00
3351.30	-0.95138	-8.1801e+00
3351.50	-0.95164	-8.2215e+00
3351.70	-0.95190	-8.2252e+00
3351.90	-0.95203	-8.2780e+00
3352.10	-0.95216	-8.2667e+00
3352.30	-0.95242	-8.3570e+00
3352.50	-0.95255	-8.3702e+00
3352.70	-0.95281	-8.4191e+00
3352.90	-0.95320	-8.4549e+00
3353.10	-0.95333	-8.4793e+00
3353.30	-0.95346	-8.5735e+00
3353.50	-0.95359	-8.5659e+00
3353.70	-0.95385	-8.6186e+00
3353.90	-0.95410	-8.6299e+00
3354.10	-0.95436	-8.6977e+00
3354.30	-0.95449	-8.7334e+00
3354.50	-0.95475	-8.7654e+00
3354.70	-0.95488	-8.8181e+00
3354.90	-0.95514	-8.7974e+00
3355.10	-0.95527	-8.8878e+00
3355.30	-0.95566	-8.9386e+00
3355.50	-0.95592	-9.0082e+00
3355.70	-0.95605	-9.0290e+00
3355.90	-0.95618	-9.0421e+00
3356.10	-0.95631	-9.1061e+00
3356.30	-0.95657	-9.1155e+00
3356.50	-0.95683	-9.2040e+00
3356.70	-0.95709	-9.2078e+00
3356.90	-0.95722	-9.2812e+00
3357.10	-0.95748	-9.3056e+00
3357.30	-0.95774	-9.3508e+00
3357.50	-0.95800	-9.3922e+00
3357.70	-0.95813	-9.3960e+00
3357.90	-0.95826	-9.4939e+00
3358.10	-0.95852	-9.5108e+00
3358.30	-0.95878	-9.5786e+00
3358.50	-0.95891	-9.5880e+00
3358.70	-0.95917	-9.6614e+00
3358.90	-0.95930	-9.6990e+00
3359.10	-0.95943	-9.6783e+00
3359.30	-0.95969	-9.7781e+00
3359.50	-0.95995	-9.7894e+00
3359.70	-0.96021	-9.8515e+00
3359.90	-0.96034	-9.8778e+00
3360.10	-0.96060	-9.9268e+00
3360.30	-0.96086	-9.9757e+00
3360.50	-0.96112	-9.9832e+00
3360.70	-0.96125	-1.0079e+01
3360.90	-0.96151	-1.0091e+01
3361.10	-0.96177	-1.0160e+01
3361.30	-0.96190	-1.0156e+01
3361.50	-0.96216	-1.0247e+01
3361.70	-0.96229	-1.0271e+01
3361.90	-0.96255	-1.0275e+01
3362.10	-0.96281	-1.0348e+01
3362.30	-0.96294	-1.0354e+01
3362.50	-0.96320	-1.0424e+01
3362.70	-0.96333	-1.0441e+01
3362.90	-0.96372	-1.0529e+01
3363.10	-0.96385	-1.0546e+01
3363.30	-0.96398	-1.0559e+01
3363.50	-0.96411	-1.0623e+01
3363.70	-0.96437	-1.0640e+01
3363.90	-0.96450	-1.0725e+01
3364.10	-0.96476	-1.0734e+01
3364.30	-0.96502	-1.0808e+01
3364.50	-0.96515	-1.0821e+01
3364.70	-0.96528	-1.0840e+01
3364.90	-0.96554	-1.0894e+01
3365.10	-0.96580	-1.0928e+01
3365.30	-0.96593	-1.0988e+01
3365.50	-0.96606	-1.1035e+01
3365.70	-0.96645	-1.1090e+01
3365.90	-0.96645	-1.1114e+01
3366.10	-0.96683	-1.1180e+01
3366.30	-0.96696	-1.1197e+01
3366.50	-0.96722	-1.1220e+01
3366.70	-0.96748	-1.1295e+01
3366.90	-0.96761	-1.1338e+01
3367.10	-0.96787	-1.1395e+01
3367.30	-0.96800	-1.1410e+01
3367.50	-0.96813	-1.1480e+01
3367.70	-0.96839	-1.1517e+01
3367.90	-0.96865	-1.1538e+01
3368.10	-0.96865	-1.1613e+01
3368.30	-0.96891	-1.1636e+01
3368.50	-0.96930	-1.1687e+01
3368.70	-0.96930	-1.1717e+01
3368.90	-0.96956	-1.1809e+01
3369.10	-0.96982	-1.1841e+01
3369.30	-0.96995	-1.1849e+01
3369.50	-0.97021	-1.1909e+01
3369.70	-0.97047	-1.1937e+01
3369.90	-0.97060	-1.2014e+01
3370.10	-0.97073	-1.2033e+01
3370.30	-0.97099	-1.2108e+01
3370.50	-0.97125	-1.2144e+01
3370.70	-0.97138	-1.2185e+01
3370.90	-0.97164	-1.2259e+01
3371.10	-0.97177	-1.2251e+01
3371.30	-0.97203	-1.2328e+01
3371.50	-0.97216	-1.2336e+01
3371.70	-0.97242	-1.2421e+01
3371.90	-0.97255	-1.2477e+01
3372.10	-0.97281	-1.2488e+01
3372.30	-0.97320	-1.2556e+01
